date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-05-04 00:00:00,0,22.7,35.20000000000001,20.2,36.76,23.1,36.53,22.463333333333296,33.6633333333333,21.1,49.93,4.3333333333333295,25.4266666666667,21.5,34.036,23.7,,20.39,38.96,6.3,766.2999999999998,77.0,1.0,40.0,2.6
2016-05-04 00:10:00,0,22.6,35.20000000000001,20.1666666666667,36.933333333333294,23.1,36.6175,22.39,33.59,21.033333333333296,49.5966666666667,4.15666666666667,25.733333333333295,21.5,34.2042857142857,23.6333333333333,,20.39,39.02571428571431,5.96666666666667,766.35,78.3333333333333,1.0,40.0,2.5
2016-05-04 00:20:00,0,22.6,35.26,20.1,37.06,23.1,36.7,22.39,33.59,21.0,49.4666666666667,4.03,26.4,,34.332,23.6666666666667,42.09666666666671,20.39,39.09,5.633333333333329,766.4,79.6666666666667,1.0,40.0,2.4
2016-05-04 00:30:00,0,22.6,35.29,20.0,37.1266666666667,23.1,36.79,22.39,,21.0,,4.06,28.6966666666667,21.5,34.668571428571404,23.6,42.363333333333294,20.3614285714286,39.168571428571404,5.3,766.45,,1.0,40.0,2.3
2016-05-04 00:40:00,0,22.533333333333296,35.29,20.0,37.2,,36.863333333333294,22.39,33.59,21.0,49.1633333333333,3.9333333333333296,29.2233333333333,21.5,34.94,23.6,42.433333333333294,20.347142857142895,39.2514285714286,4.96666666666667,766.5,82.3333333333333,1.0,40.0,2.2
2016-05-04 00:50:00,0,22.5,35.4,,37.29,,36.9,22.356666666666698,33.59,21.0,48.89,3.76,29.166666666666693,21.5,35.02285714285709,23.6,42.5,20.39,39.356,4.633333333333329,766.5499999999998,83.6666666666667,1.0,40.0,2.1
2016-05-04 01:00:00,0,22.5,35.4,19.89,37.363333333333294,23.1,36.9666666666667,22.29,33.59,20.89,48.6633333333333,3.6266666666666705,29.8333333333333,21.5,35.09,23.55,42.5,20.39,39.47142857142861,4.3,766.6,85.0,1.0,40.0,2.0
2016-05-04 01:10:00,0,22.5,35.4,19.79,37.4,23.2,37.0,22.29,33.59,20.89,48.53,3.5,31.1,21.5,35.09,23.5,42.53,20.39,39.5,4.25,766.6,85.6666666666667,1.0,40.0,2.06666666666667
2016-05-04 01:20:00,0,22.5,35.4666666666667,19.79,37.4666666666667,23.2,37.0,22.29,33.59,20.89,48.3633333333333,3.5,32.19,21.5,34.96,23.5,42.59,20.39,39.5,4.2,766.6,86.3333333333333,1.0,40.0,
2016-05-04 01:30:00,0,22.39,35.4,19.76,37.53,,37.03,22.29,33.56,20.89,48.23,3.43333333333333,32.79,21.5,34.837142857142894,23.463333333333296,42.73,20.39,39.5,4.15,766.6,87.0,1.0,40.0,2.2
2016-05-04 01:40:00,0,22.39,35.4666666666667,19.7,37.6633333333333,23.26,37.09,22.29,33.56,20.89,48.06,3.33333333333333,32.9,21.456,34.79,23.39,42.863333333333294,20.39,39.5,4.1,766.6,87.6666666666667,,40.0,2.2666666666666706
2016-05-04 01:50:00,0,22.39,35.5,19.6666666666667,37.7,23.23,37.06666666666669,22.29,33.56,20.823333333333295,47.9333333333333,3.12666666666667,32.7666666666667,21.5,34.79,23.39,43.06,20.39,39.5,4.05,766.6,88.3333333333333,1.0,40.0,2.3333333333333295
2016-05-04 02:00:00,0,22.39,35.5,19.6,37.76,23.23,37.1266666666667,22.23,33.5,20.856666666666698,47.8633333333333,3.16333333333333,33.7966666666667,21.456,34.71,23.39,43.0,20.39,39.5514285714286,4.0,766.6,89.0,1.0,40.0,2.4
2016-05-04 02:10:00,0,22.356666666666698,35.5,19.566666666666695,37.9,23.26,37.1633333333333,22.26,33.56,20.79,47.73,3.03,33.7966666666667,21.421428571428603,34.6214285714286,23.39,42.863333333333294,20.35,39.612,3.9166666666666705,766.6,89.0,1.0,40.0,2.31666666666667
2016-05-04 02:20:00,0,22.29,35.5,19.5,37.9,23.26,37.1633333333333,22.2,33.5,20.79,47.645,2.86333333333333,33.6633333333333,21.39,34.572,23.323333333333295,42.79,20.39,39.7,3.8333333333333295,766.6,89.0,1.0,40.0,2.2333333333333294
2016-05-04 02:30:00,0,22.29,35.53,19.5,37.95,23.23,37.1266666666667,22.2,33.5,20.79,47.5,2.73,33.9233333333333,21.39,34.5957142857143,23.29,42.59,20.39,39.7,3.75,766.6,89.0,1.0,40.0,2.15
2016-05-04 02:40:00,0,22.29,35.59000000000001,19.463333333333296,37.9666666666667,23.29,37.2,22.2,33.5,20.79,47.4333333333333,2.66333333333333,34.73,21.39,34.834,23.29,42.59,20.39,39.7514285714286,3.6666666666666705,766.6,89.0,1.0,40.0,2.06666666666667
2016-05-04 02:50:00,0,22.2,35.53,19.39,37.9666666666667,23.29,37.26,22.2,33.53,20.79,47.29,2.53,35.0633333333333,21.4175,34.90875,23.26,42.6333333333333,20.39,39.812,,766.6,89.0,1.0,40.0,1.98333333333333
2016-05-04 03:00:00,0,22.2,35.59000000000001,19.29,38.03,23.29,37.2,22.1333333333333,33.59,20.73,47.29,2.4,35.83,21.421428571428603,35.0257142857143,23.2,42.56,20.39,39.8528571428571,,766.6,89.0,1.0,40.0,1.9
2016-05-04 03:10:00,0,22.2,35.59000000000001,19.29,38.09,23.29,37.2,22.1,33.59,20.7,47.2,2.4,36.5566666666667,21.412,35.076,23.2,42.8266666666667,,39.9,,766.616666666667,89.5,1.0,38.16666666666669,1.8
2016-05-04 03:20:00,0,22.2,35.70000000000001,19.29,38.1266666666667,23.29,37.2,22.1,33.59,20.7,47.1266666666667,2.29,37.0,21.452857142857095,35.25714285714291,23.2,42.9,20.3614285714286,39.9571428571429,3.16666666666667,766.6333333333331,90.0,1.0,36.3333333333333,1.7
