date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-03-18 00:00:00,50,0.0,22.566666666666695,34.86,19.323333333333295,38.09,21.5,35.43333333333331,22.79,33.76,19.1,67.8933333333333,2.63333333333333,58.4333333333333,20.963333333333296,27.1,22.89,39.1933333333333,19.89,37.29,2.1,764.1,88.0,1.0,61.0,0.3
2016-03-18 00:10:00,40,0.0,22.5,35.06,19.356666666666698,38.2,21.5,35.5,22.79,33.59,19.1,67.1,2.5,58.6933333333333,20.89,27.1666666666667,22.823333333333295,39.52666666666669,19.89,37.363333333333294,2.0833333333333295,764.1,88.1666666666667,1.0,61.0,0.31666666666666693
2016-03-18 00:20:00,30,0.0,22.5,35.43333333333331,19.23,38.26,21.5,35.5,22.73,33.53,19.066666666666695,66.2666666666667,2.245,59.145,20.89,,22.856666666666698,39.8266666666667,19.89,37.363333333333294,2.06666666666667,764.1,88.3333333333333,1.0,61.0,0.3333333333333329
2016-03-18 00:30:00,30,0.0,22.5,35.43333333333331,19.2,38.4,21.5,35.5,22.6666666666667,33.3633333333333,19.0,65.5333333333333,2.36,60.966666666666704,20.89,27.356666666666698,22.79,40.02666666666669,19.89,37.433333333333294,2.05,764.1,88.5,1.0,61.0,0.35
2016-03-18 00:40:00,30,0.0,22.463333333333296,35.363333333333294,19.1333333333333,38.4666666666667,21.39,35.4,22.533333333333296,33.29,19.0,64.845,2.43333333333333,61.1,20.89,27.426666666666698,22.79,40.345,19.89,37.5,2.03333333333333,764.1,88.6666666666667,1.0,61.0,0.366666666666667
2016-03-18 00:50:00,50,0.0,22.39,35.363333333333294,19.1,38.53,21.39,35.4,22.463333333333296,33.1633333333333,19.0,64.2,2.29,61.4266666666667,,27.5,22.79,40.4,19.84,37.45,2.0166666666666706,764.1,88.8333333333333,1.0,61.0,0.38333333333333297
2016-03-18 01:00:00,50,0.0,22.39,35.363333333333294,19.1,38.59,21.29,35.4,22.39,33.09,18.926666666666698,63.6666666666667,2.29,61.8333333333333,20.79,27.426666666666698,22.73,40.4,19.89,37.59,2.0,764.1,89.0,1.0,61.0,0.4
2016-03-18 01:10:00,50,0.0,22.39,35.29,19.0,38.6266666666667,21.356666666666698,35.4666666666667,22.29,33.09,18.89,62.96,2.26,62.49,20.79,27.566666666666695,22.73,,19.89,37.59,1.88333333333333,764.0666666666668,89.3333333333333,1.16666666666667,60.0,0.3333333333333329
2016-03-18 01:20:00,60,0.0,22.39,35.29,,38.7,21.39,35.5,22.23,33.03,18.89,62.4266666666667,2.2,62.49,20.79,27.6,22.73,40.4,19.856666666666698,37.6633333333333,1.76666666666667,764.033333333333,89.6666666666667,1.33333333333333,59.0,0.266666666666667
2016-03-18 01:30:00,50,0.0,22.323333333333295,35.29,18.963333333333296,38.7,21.39,35.5,22.2,32.93333333333331,18.89,61.7666666666667,2.09,63.1266666666667,20.79,27.6666666666667,22.7,40.5,19.79,37.59,1.65,764.0,90.0,,58.0,0.2
2016-03-18 01:40:00,50,0.0,22.29,35.29,18.89,38.76,21.39,35.5,22.1333333333333,32.93333333333331,18.89,61.226666666666695,2.03,63.1266666666667,20.745,27.7,22.6333333333333,40.5,19.89,37.7,1.53333333333333,763.966666666667,90.3333333333333,1.66666666666667,57.0,0.133333333333333
2016-03-18 01:50:00,50,0.0,22.29,35.29,18.89,38.79,21.39,35.5,22.066666666666695,32.8633333333333,,60.66,2.0266666666666695,63.6966666666667,20.76,27.79,22.6,40.8266666666667,19.89,37.76,1.41666666666667,763.9333333333329,90.6666666666667,1.8333333333333297,56.0,0.0666666666666667
