date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-02-29 00:00:00,60,0.0,20.033333333333296,33.3266666666667,18.1,34.3,19.6,35.26,18.79,32.7,18.29,73.45999999999998,1.29,51.96,20.2,32.73,21.29,39.723333333333294,18.2,37.9,1.7,760.7,70.0,6.0,40.0,-3.3
2016-02-29 00:10:00,70,0.0,20.0,33.29,18.1,34.4,19.6,35.29,18.79,,18.29,72.5333333333333,1.16666666666667,52.1933333333333,20.2,32.8633333333333,21.29,39.933333333333294,18.2,38.1566666666667,1.65,760.716666666667,,6.0,40.0,-3.2333333333333294
2016-02-29 00:20:00,50,0.0,20.0,33.3633333333333,18.033333333333296,34.3266666666667,,35.29,18.79,32.76,18.2,71.45666666666669,1.1,52.8225,20.2,33.0,21.29,40.0,18.2,38.43,1.6,760.733333333333,71.0,6.0,40.0,-3.16666666666667
2016-02-29 00:30:00,50,0.0,19.963333333333296,,18.0,34.43333333333331,19.6,35.4,18.79,32.79,18.2,70.93000000000002,1.1,53.3633333333333,20.1333333333333,33.06,21.29,40.145,18.2,38.59,1.55,760.75,71.5,,40.0,-3.1
2016-02-29 00:40:00,60,0.0,19.89,33.5,18.0,34.56,19.6,35.4,18.73,,18.1,70.3,1.1,53.7666666666667,20.1666666666667,33.09,21.2,40.09,,38.723333333333294,1.5,760.766666666667,,6.0,,-3.03333333333333
2016-02-29 00:50:00,50,0.0,19.89,33.53,17.89,34.59,19.6,35.4,18.7,32.9,18.1,69.5,1.1,53.9,20.1,33.1633333333333,21.2,40.09,18.2,39.1,1.45,760.783333333333,72.5,,40.0,-2.9666666666666694
2016-02-29 01:00:00,40,0.0,19.89,33.59,17.89,34.6633333333333,19.6,35.4,18.7,32.9,18.0,68.23,1.0,54.09666666666669,20.1,33.45,21.1666666666667,40.2666666666667,18.2,39.36,1.4,,73.0,6.0,40.0,-2.9
2016-02-29 01:10:00,30,0.0,,33.59,17.89,34.73,19.6,35.43333333333331,18.7,32.93333333333331,18.0,67.29,1.0,54.3633333333333,20.1,33.59,21.1,40.52666666666669,18.2,39.56,1.4,760.8166666666668,73.0,6.0,40.0,-2.9
2016-02-29 01:20:00,40,0.0,19.79,33.59,17.89,34.79,19.6,,18.7,33.0,17.963333333333303,66.3933333333333,1.0,54.4633333333333,20.1,33.59,21.1,40.86,18.2,39.73,,760.833333333333,73.0,6.0,40.0,
2016-02-29 01:30:00,30,0.0,19.79,33.59,17.79,34.79,19.6,35.5,18.7,33.0,17.89,65.6666666666667,1.0,54.7233333333333,20.1,33.7,21.1,41.06,18.2,39.863333333333294,1.4,760.85,73.0,6.0,40.0,-2.9
2016-02-29 01:40:00,60,0.0,19.79,33.59,17.79,34.79,19.6,35.5,18.7,33.0,17.89,64.745,0.966666666666667,54.9633333333333,20.1,33.76,21.0,41.1266666666667,18.2,40.03,1.4,760.866666666667,73.0,6.0,40.0,-2.9
2016-02-29 01:50:00,50,0.0,19.79,33.59,17.760000000000005,34.9,19.533333333333296,35.59000000000001,18.7,33.09,17.856666666666698,63.923333333333304,0.9,55.2966666666667,20.1,33.8633333333333,21.0,41.3333333333333,18.2,40.1633333333333,1.4,760.8833333333331,73.0,6.0,40.0,-2.9
2016-02-29 02:00:00,50,0.0,19.7,33.7,17.7,34.9,19.533333333333296,35.59000000000001,18.7,33.09,17.856666666666698,63.4633333333333,0.866666666666667,55.79,20.1,33.8633333333333,21.0,41.7666666666667,18.2,40.3266666666667,1.4,760.9,73.0,6.0,40.0,-2.9
2016-02-29 02:10:00,50,0.0,19.7,33.7,17.7,35.0,19.533333333333296,35.59000000000001,18.6,33.03,17.79,62.796666666666695,0.733333333333333,56.0633333333333,20.1,34.0,21.0,41.9666666666667,18.2,40.4,1.35,760.9333333333329,73.5,5.8333333333333295,40.0,-2.88333333333333
2016-02-29 02:20:00,60,,19.7,33.73,17.7,35.0,19.533333333333296,35.59000000000001,18.6,33.09,17.79,62.39,0.666666666666667,56.03,20.033333333333296,,20.963333333333296,,18.2,40.53,1.3,760.966666666667,74.0,5.66666666666667,40.0,-2.86666666666667
2016-02-29 02:30:00,40,0.0,19.6333333333333,33.73,,35.0,19.533333333333296,35.6266666666667,18.6,33.09,17.79,61.99,0.466666666666667,56.43,20.0,34.03,20.89,42.363333333333294,18.2,40.59,1.25,761.0,74.5,5.5,40.0,-2.85
2016-02-29 02:40:00,60,0.0,19.6,33.73,17.6666666666667,35.06,19.6,35.70000000000001,18.6,33.09,17.79,61.5966666666667,0.333333333333333,57.4,20.0,34.1633333333333,20.89,,18.1666666666667,40.7,1.2,761.033333333333,,5.3333333333333295,40.0,-2.8333333333333295
2016-02-29 02:50:00,60,0.0,19.6,33.79,17.6,35.0,19.6,35.70000000000001,18.6,33.1266666666667,17.760000000000005,61.296666666666695,0.0666666666666667,,20.0,34.2,20.89,42.79,18.1,40.76,1.15,761.0666666666668,75.5,5.16666666666667,40.0,-2.81666666666667
