date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-04-18 00:00:00,50,20.0,22.2,38.6633333333333,18.823333333333295,42.2,,37.863333333333294,21.89,36.51875,20.6,45.0,1.42666666666667,48.4,21.14,30.79,23.2,38.7,20.7,39.2,4.4,760.0,86.0,1.0,40.0,2.2
2016-04-18 00:10:00,50,20.0,22.1,38.7,18.79,42.29,,37.79,21.952857142857095,36.66571428571431,20.6,45.0,1.26,48.56,21.1,30.79,23.2,38.7,20.7,,4.2,760.0499999999998,86.5,1.0,40.0,2.0833333333333295
2016-04-18 00:20:00,50,20.0,22.1,38.7,18.7225,42.3725,22.5,37.76,21.956,36.754,20.6,44.9333333333333,1.2,49.1,21.1,30.79,23.1,38.7,20.6333333333333,39.03,4.0,760.1,,1.0,40.0,1.9666666666666697
2016-04-18 00:30:00,60,10.0,22.1,38.7,,42.4666666666667,22.5,37.7,22.0,36.8214285714286,20.6,44.9666666666667,1.26,49.6966666666667,21.1,30.8757142857143,23.033333333333296,38.56666666666669,20.6333333333333,39.03,3.8,760.15,87.5,,40.0,1.85
2016-04-18 00:40:00,60,20.0,22.1,38.7,18.6666666666667,42.56,,37.59,22.0,36.856,20.6,44.9,1.125,49.4475,21.1,30.89,23.0,38.5,20.6666666666667,38.9666666666667,3.6,760.2,88.0,1.0,40.0,1.73333333333333
2016-04-18 00:50:00,70,20.0,22.0,38.6633333333333,18.6,42.5,22.463333333333296,37.723333333333294,,36.8528571428571,20.6,44.826666666666696,1.03333333333333,49.6933333333333,21.028571428571396,30.8185714285714,22.926666666666698,38.433333333333294,20.6,38.9,3.4,760.25,88.5,,40.0,1.61666666666667
2016-04-18 01:00:00,50,20.0,22.0,38.6633333333333,18.566666666666695,42.59,22.426666666666698,37.79,22.02,36.92,20.6,44.826666666666696,1.0,50.1266666666667,21.06,30.85,22.89,38.4,20.6,38.863333333333294,3.2,760.2999999999998,89.0,1.0,40.0,1.5
2016-04-18 01:10:00,70,20.0,22.0,38.7,18.5,42.59,22.5,37.79,22.1,37.0385714285714,20.6,44.79,0.933333333333333,50.1266666666667,21.042857142857095,30.847142857142895,22.89,38.4666666666667,20.6,38.79,3.05,760.3166666666668,89.6666666666667,1.0,40.0,1.45
2016-04-18 01:20:00,70,20.0,21.926666666666698,38.7,18.463333333333296,42.6633333333333,22.39,37.7,22.1,37.0,,44.79,0.8,50.2566666666667,21.0,30.89,22.79,38.6266666666667,,38.7,2.9,,90.3333333333333,1.0,40.0,1.4
2016-04-18 01:30:00,80,20.0,21.963333333333296,38.7,18.39,42.6633333333333,22.463333333333296,37.76,22.1,37.0,20.55,44.7,0.8,50.4633333333333,21.0,30.89,22.79,38.7,20.6,38.6266666666667,2.75,760.35,91.0,1.0,40.0,1.35
2016-04-18 01:40:00,60,10.0,21.89,38.7,18.39,42.7,22.39,37.7,22.1,37.0,20.5,44.6633333333333,0.7,50.4633333333333,21.0,30.89,22.79,38.933333333333294,20.6,38.59,2.6,760.366666666667,91.6666666666667,1.0,40.0,1.3
2016-04-18 01:50:00,70,20.0,21.856666666666698,38.6633333333333,18.39,42.76,22.426666666666698,37.73,22.1,37.0,20.5,44.59,0.633333333333333,50.4633333333333,21.0,30.905714285714303,22.73,,20.6,38.59,2.45,760.3833333333331,92.3333333333333,1.0,40.0,1.25
2016-04-18 02:00:00,60,20.0,21.79,38.59,18.29,42.8266666666667,22.5,37.73,22.236,37.29,20.5,44.59,0.466666666666667,50.1266666666667,21.0,30.956,22.7,39.26,20.6,38.59,2.3,760.4,93.0,1.0,40.0,1.2
2016-04-18 02:10:00,50,20.0,21.79,38.7,18.29,42.9666666666667,22.463333333333296,37.6633333333333,22.51,37.49285714285709,20.5,44.53,0.466666666666667,50.7333333333333,21.0,31.0,22.7,39.26,20.533333333333296,38.6633333333333,2.15,760.4333333333329,93.3333333333333,1.0,37.5,1.11666666666667
2016-04-18 02:20:00,50,0.0,21.79,,18.2,43.0,22.39,37.53,22.774,37.552,20.5,44.5,0.466666666666667,50.8266666666667,21.0,31.0,22.7,39.5,20.566666666666695,38.7,,760.466666666667,93.6666666666667,1.0,35.0,1.03333333333333
