date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-05-12 00:00:00,0,25.1,48.09,23.5,48.79,26.39,45.2,25.39,45.4,24.0,57.86,13.9685714285714,55.0514285714286,24.79,42.9,26.29,51.2,23.934,47.96,14.3,745.9,96.0,3.0,40.0,13.6
2016-05-12 00:10:00,0,25.1,48.03,23.484285714285697,48.88428571428571,26.4214285714286,45.2,25.39,45.305714285714295,24.066666666666695,57.6933333333333,13.89,55.44,24.79,42.9,26.2,51.4633333333333,23.89,47.928571428571395,14.233333333333302,745.866666666667,96.0,2.66666666666667,37.0,13.55
2016-05-12 00:20:00,0,25.1,48.0,23.39,48.9,26.434,45.156,25.39,45.312,24.0,57.4333333333333,14.027142857142898,55.7971428571429,24.79,42.9,26.2,51.7233333333333,24.0,47.94,14.166666666666698,745.833333333333,96.0,2.3333333333333295,34.0,13.5
2016-05-12 00:30:00,0,25.1,48.0,23.39,48.97142857142861,26.5,45.1685714285714,25.39,45.321428571428605,24.0,57.1633333333333,14.0,55.894,24.79,42.834,26.2,51.79,24.0,47.928571428571395,14.1,745.7999999999998,96.0,2.0,,13.45
2016-05-12 00:40:00,0,25.066666666666695,48.0,23.35,49.0,26.5,45.09,25.39,45.29,24.0,56.9633333333333,14.0285714285714,56.2257142857143,24.79,42.80571428571431,26.1333333333333,51.8633333333333,24.0,47.94,14.033333333333301,745.766666666667,96.0,1.66666666666667,28.0,13.4
2016-05-12 00:50:00,0,25.0,48.0,23.3185714285714,49.0514285714286,26.5,45.09,25.39,45.2771428571429,24.0,56.76,14.0,56.254,24.79,42.79,26.1,52.2,24.0,47.9,13.966666666666699,745.733333333333,96.0,1.33333333333333,25.0,13.35
2016-05-12 01:00:00,0,25.0,47.9666666666667,23.29,49.09,26.5,45.054,25.39,45.2,24.0,56.6266666666667,13.892857142857101,56.2985714285714,24.79,42.79,26.1,52.6266666666667,24.0,47.9,13.9,745.7,96.0,1.0,22.0,13.3
2016-05-12 01:10:00,0,25.0,47.9,23.29,49.09,26.5,45.0,25.39,45.2,24.0,56.4666666666667,13.778,56.254,24.79,42.79,26.1,52.8333333333333,24.0,47.9,13.916666666666698,745.6666666666669,95.8333333333333,1.0,22.3333333333333,13.283333333333301
2016-05-12 01:20:00,0,25.0,47.9,23.254,49.09,26.52,45.0,25.39,45.2,24.0,56.326666666666696,13.664285714285699,56.1685714285714,24.79,42.7385714285714,26.1,52.9,24.0,47.9,13.933333333333302,745.6333333333331,95.6666666666667,1.0,22.666666666666693,
2016-05-12 01:30:00,0,25.0,47.9,23.2,49.09,26.557142857142896,45.0,25.347142857142895,45.1371428571429,24.0,56.1633333333333,13.456,55.754,24.79,42.7,26.1,52.826666666666696,24.0,47.9,13.95,745.6,95.5,1.0,23.0,13.25
2016-05-12 01:40:00,0,25.0,47.9,23.2,49.09,,45.0,25.39,45.09,24.0,56.03,13.2842857142857,55.4685714285714,24.79,42.668571428571404,26.1,52.7233333333333,24.0,47.9,13.966666666666699,745.5666666666668,95.3333333333333,1.0,23.3333333333333,13.233333333333302
2016-05-12 01:50:00,0,25.0,47.9,23.2,49.09,26.6,44.898571428571394,25.3185714285714,45.0257142857143,,56.0,13.058,54.998,24.79,42.59,26.1,52.59,23.952857142857095,47.9,13.983333333333302,745.533333333333,95.1666666666667,1.0,23.666666666666693,13.216666666666699
2016-05-12 02:00:00,0,24.89,47.79,23.1,49.134,26.6,44.79,25.29,44.9428571428571,23.963333333333296,55.79,12.8642857142857,54.5357142857143,24.71125,42.53375,,52.3333333333333,24.0,47.9,14.0,745.5,95.0,1.0,24.0,13.2
2016-05-12 02:10:00,0,24.89,47.79,23.1,49.10571428571429,26.6,44.79,25.29,44.8633333333333,23.89,55.73,12.654000000000002,54.59,24.7385714285714,42.4428571428571,26.033333333333296,52.0666666666667,24.0,47.9,13.8,,95.1666666666667,1.0,30.3333333333333,13.033333333333301
2016-05-12 02:20:00,0,24.89,47.76,23.1,49.156,26.6,44.7675,25.29,44.7385714285714,23.926666666666698,55.56,12.5428571428571,54.7271428571429,24.754,42.4,26.0,51.8633333333333,24.0,47.94,13.6,745.366666666667,95.3333333333333,,36.66666666666669,12.8666666666667
2016-05-12 02:30:00,0,24.89,47.7,23.071428571428598,49.1685714285714,26.6,44.736,25.29,44.7,23.926666666666698,55.4333333333333,12.52,55.234,24.725714285714304,42.3214285714286,26.0,51.79,24.0,47.9571428571429,13.4,745.2999999999998,95.5,1.0,43.0,12.7
2016-05-12 02:40:00,0,24.89,47.6266666666667,23.0,49.09,26.6,44.712857142857104,25.29,44.7,23.89,55.29,12.6,55.59,24.754,42.29,26.0,51.79,24.0,47.96,13.2,745.233333333333,95.6666666666667,1.0,49.3333333333333,12.533333333333301
2016-05-12 02:50:00,0,24.89,47.59,23.0,49.09,26.6,44.678,25.29,44.656,23.89,55.23,12.56,55.5,24.7,42.2385714285714,26.0,51.79,24.0,47.97142857142861,13.0,745.1666666666669,95.8333333333333,1.0,55.66666666666669,12.3666666666667
2016-05-12 03:00:00,0,24.89,47.53,23.0,49.09,26.6,44.59,25.29,44.59,23.89,55.06,12.437142857142899,55.5128571428571,24.7,42.2,25.926666666666698,51.4266666666667,24.0,48.0,12.8,745.1,96.0,1.0,62.0,12.2
2016-05-12 03:10:00,0,24.89,47.5,,49.1214285714286,26.6,44.59,25.29,44.59,23.89,55.0,,55.63,24.7,42.168571428571404,25.926666666666698,51.366666666666696,24.0,48.0,12.766666666666698,745.083333333333,96.3333333333333,1.0,60.1666666666667,12.216666666666699
2016-05-12 03:20:00,0,24.89,47.5,22.89,49.2,26.6,44.59,25.29,44.564285714285695,23.89,54.8633333333333,12.4214285714286,55.9228571428571,24.7,42.09,25.89,51.06,24.0,48.0,12.733333333333302,745.0666666666668,96.6666666666667,1.0,58.3333333333333,
2016-05-12 03:30:00,0,24.856666666666698,47.4,22.89,49.1685714285714,26.6,44.59,25.2,44.5,23.89,54.79,12.5,56.10625,24.7,42.09,25.89,50.9333333333333,24.0,47.97142857142861,12.7,745.0499999999998,97.0,1.0,56.5,12.25
2016-05-12 03:40:00,0,24.79,47.326666666666696,22.87,49.2,26.55,44.59,25.2,44.5,23.89,54.6633333333333,12.6,56.29,24.7,42.036,25.89,50.754,24.0,48.0,12.666666666666698,745.033333333333,97.3333333333333,1.0,,12.266666666666698
2016-05-12 03:50:00,0,24.79,47.3633333333333,22.8525,49.25625,26.52,44.59,25.2,44.5,23.89,54.53,12.6,56.29,24.7,42.0,25.89,50.6371428571429,24.0,48.0,12.6333333333333,745.016666666667,97.6666666666667,1.0,52.8333333333333,12.283333333333301
2016-05-12 04:00:00,0,24.79,47.29,22.79,49.22571428571429,26.5,44.59,25.2,44.5,23.89,54.4666666666667,12.4633333333333,56.2233333333333,24.7,42.0,25.89,50.516,24.0,48.0,12.6,745.0,98.0,1.0,51.0,12.3
2016-05-12 04:10:00,0,24.79,47.2,22.79,,26.55,44.59,25.2,44.5,23.89,54.326666666666696,12.33,55.9633333333333,24.7,42.0,25.89,50.4,,48.0,12.55,744.95,98.1666666666667,1.0,52.66666666666669,12.266666666666698
2016-05-12 04:20:00,0,24.79,47.2,22.7514285714286,49.29,26.5,44.59,25.2,44.4142857142857,23.89,54.2,12.16,55.56,24.7,41.94,25.85,50.254,24.0,48.0,12.5,,98.3333333333333,1.0,,12.233333333333302
2016-05-12 04:30:00,0,24.79,47.2,22.736,49.29,26.533333333333296,44.5,25.2,44.4,23.89,54.2,12.1,55.5,24.7,41.9,25.832857142857105,50.1371428571429,24.0,48.0,12.45,744.85,98.5,1.0,56.0,12.2
2016-05-12 04:40:00,0,24.79,47.2,22.7,49.29,26.5833333333333,44.5,25.2,44.4,23.89,54.06,11.9333333333333,55.1233333333333,24.7,41.856,25.79,49.95875,24.0,48.0,12.4,744.7999999999998,98.6666666666667,1.0,57.6666666666667,12.166666666666698
