date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-05-21 00:00:00,0,23.2,44.9333333333333,21.7,46.1214285714286,24.79,41.9,23.29,43.5,22.6,50.678571428571395,13.13,45.533333333333296,22.89,40.7,23.445,51.745,22.6,45.0,14.1,758.0,,2.0,29.0,12.6
2016-05-21 00:10:00,0,23.2,45.0,21.64,,24.79,41.9,23.29,,22.6,50.4,13.0666666666667,46.2266666666667,22.89,40.7,23.39,52.03571428571429,22.6,45.06,14.1,757.95,91.0,2.16666666666667,28.8333333333333,12.6166666666667
2016-05-21 00:20:00,0,23.2,45.03,21.6125,46.3175,,41.933333333333294,23.29,,22.6,50.1214285714286,13.0,46.7666666666667,22.89,40.7385714285714,23.39,52.235714285714295,22.6,45.2,14.1,757.9,91.0,2.3333333333333295,28.666666666666693,12.6333333333333
2016-05-21 00:30:00,0,23.2,45.09,21.6,46.45,,42.0,23.29,43.59,22.6,50.0,13.0,47.45666666666669,22.89,40.79,23.39,52.332,22.6,45.2,14.1,757.85,91.0,2.5,28.5,12.65
2016-05-21 00:40:00,0,23.2,45.1266666666667,21.6,,24.79,42.09,23.29,43.6633333333333,22.6,49.898571428571394,13.0,48.3233333333333,22.89,40.79,23.4214285714286,52.525714285714294,22.6,45.29,14.1,757.7999999999998,91.0,2.66666666666667,28.3333333333333,12.666666666666698
2016-05-21 00:50:00,0,23.1333333333333,45.2,,46.68428571428571,24.823333333333295,42.06666666666669,23.29,43.7,22.6,49.714,13.0666666666667,48.9266666666667,22.89,40.9,23.5,52.46,22.6,45.3633333333333,14.1,757.75,91.0,2.8333333333333295,28.166666666666693,12.683333333333302
2016-05-21 01:00:00,0,23.1,45.23,21.5,46.776,24.89,42.2,23.29,43.76,22.6,49.4971428571429,13.0666666666667,49.4,22.89,40.91428571428569,23.5,52.28571428571429,22.6,,14.1,757.7,91.0,3.0,28.0,12.7
2016-05-21 01:10:00,0,23.1,45.29,21.5,46.9,24.89,42.09,23.26,43.76,22.6,49.2,13.13,50.06666666666669,22.89,40.96,23.5,52.16,22.6,45.776,14.1333333333333,757.616666666667,90.8333333333333,3.16666666666667,30.0,12.683333333333302
2016-05-21 01:20:00,0,23.1,45.29,21.463333333333296,46.9666666666667,24.89,42.1633333333333,23.2,43.76,22.557142857142896,49.054285714285705,13.19,,22.89,41.0,23.5,52.0,22.6,45.928571428571395,14.166666666666698,757.533333333333,90.6666666666667,3.33333333333333,32.0,12.666666666666698
2016-05-21 01:30:00,0,23.1,45.4,21.39,46.9666666666667,24.89,,23.2,43.79,22.5,48.918,13.33,50.9633333333333,22.89,41.09,23.5,51.96,22.6,46.09,14.2,757.45,90.5,3.5,34.0,12.65
2016-05-21 01:40:00,0,23.1,45.4,21.463333333333296,47.2,24.89,42.2,23.2,43.79,22.5,48.79,13.39,50.9633333333333,22.8614285714286,41.1528571428571,23.5,51.837142857142894,22.6,46.1971428571429,14.233333333333302,757.366666666667,90.3333333333333,3.6666666666666705,36.0,12.6333333333333
2016-05-21 01:50:00,0,23.0,45.4,21.39,47.2,24.89,42.2,23.2,43.9,22.5,48.7,13.36,50.7,22.83,41.134,23.5,51.736,22.66,46.378,14.266666666666698,757.283333333333,90.1666666666667,3.8333333333333295,38.0,12.6166666666667
2016-05-21 02:00:00,0,23.066666666666695,45.5266666666667,21.39,47.23,24.89,42.26,23.2,43.9,22.5,48.60571428571429,13.3,50.9,22.832857142857105,41.1371428571429,23.5,51.7,22.6,46.42,,757.2,90.0,4.0,40.0,12.6
2016-05-21 02:10:00,0,23.1,45.59,21.39,47.3633333333333,24.89,42.26,23.2,43.9,22.52,48.536,13.1,50.8,22.89,41.2,23.5,51.59,22.6285714285714,46.525714285714294,14.266666666666698,757.15,90.1666666666667,4.0,40.0,12.6
2016-05-21 02:20:00,0,23.033333333333296,45.59,21.356666666666698,47.4,24.963333333333296,42.26,23.2,43.9,22.5285714285714,48.47142857142861,13.0333333333333,50.7266666666667,22.8025,41.10375,23.5,51.538571428571395,22.64,46.634,14.233333333333302,757.1,90.3333333333333,4.0,40.0,12.6
2016-05-21 02:30:00,0,23.0,45.59,21.356666666666698,47.4,25.0,42.29,23.2,43.95,22.54,48.4,12.89,,22.79,41.09,23.5,51.5,22.657142857142897,46.7928571428571,14.2,757.0499999999998,90.5,4.0,40.0,12.6
2016-05-21 02:40:00,0,23.0,45.59,21.29,47.5,25.0,42.29,23.2,43.9,22.514285714285695,48.305714285714295,12.74,50.8175,22.79,41.09,23.5,51.5,22.7,46.92,14.166666666666698,757.0,90.6666666666667,4.0,40.0,12.6
2016-05-21 02:50:00,0,22.963333333333296,45.7,21.29,47.5,25.0,42.29,23.2,43.9,22.5,48.29,12.63,50.7666666666667,22.79,41.09,23.5,51.4,22.657142857142897,46.9571428571429,14.1333333333333,756.95,90.8333333333333,4.0,40.0,12.6
2016-05-21 03:00:00,0,22.89,45.7,21.29,47.59,25.0,,23.2,44.0,22.5,48.22571428571429,12.5,50.9633333333333,22.79,41.09,23.5,51.2928571428571,22.7,47.134,14.1,,91.0,4.0,40.0,12.6
2016-05-21 03:10:00,0,22.926666666666698,45.79,21.29,47.59,25.0,42.2,23.2,44.0,,48.2,12.426666666666701,51.2233333333333,22.79,41.1371428571429,23.478,51.178,22.7,47.26714285714289,14.016666666666698,756.85,91.1666666666667,4.0,38.16666666666669,12.55
2016-05-21 03:20:00,0,23.0,45.79,21.23,47.5666666666667,25.0,42.2,23.1333333333333,,22.5,48.2,12.39,51.6333333333333,22.79,,23.4685714285714,51.1371428571429,22.7,47.42,13.933333333333302,756.7999999999998,91.3333333333333,4.0,36.3333333333333,12.5
2016-05-21 03:30:00,0,22.89,45.73,21.23,47.6266666666667,25.0,42.2,23.2,44.0,22.5,48.18428571428571,12.39,51.9,22.79,41.09,23.5,51.09,22.657142857142897,47.4571428571429,13.85,756.75,91.5,4.0,34.5,12.45
2016-05-21 03:40:00,0,22.963333333333296,45.79,21.29,47.745,25.0,42.2,23.1,44.0,22.5,48.09,12.36,51.9333333333333,22.79,41.2,23.5,51.025714285714294,22.7,47.536,13.766666666666698,756.7,91.6666666666667,4.0,32.66666666666669,12.4
2016-05-21 03:50:00,0,22.89,45.826666666666696,21.2,47.7,25.0,42.23,23.1,43.9333333333333,22.5,48.06428571428571,12.3,52.1933333333333,22.79,41.2,23.5,51.0,22.7,47.735714285714295,13.683333333333302,756.65,91.8333333333333,4.0,30.8333333333333,12.35
2016-05-21 04:00:00,0,22.89,45.9,21.2,47.76,25.0,42.2675,23.1333333333333,44.0,22.5,48.0,12.19,52.03,22.79,41.134,23.5,50.96,22.7,47.79,13.6,756.6,92.0,4.0,29.0,12.3
2016-05-21 04:10:00,0,22.89,45.9,21.2,47.79,25.0,42.26,23.1333333333333,44.0,,48.0,12.19,51.9633333333333,22.79,41.09,23.5,50.9,22.7,47.79,,756.5666666666668,92.3333333333333,3.8333333333333295,,12.233333333333302
2016-05-21 04:20:00,0,22.89,45.9,21.2,47.79,25.0,42.26,23.1,44.0,22.5,48.0,12.1,52.23,,41.09,23.5,50.834,22.7,47.79,13.333333333333302,756.533333333333,92.6666666666667,3.6666666666666705,,12.166666666666698
2016-05-21 04:30:00,0,22.89,45.9,21.1,47.826666666666696,25.066666666666695,42.2,23.1,44.0,22.5,47.928571428571395,12.1,52.3633333333333,22.79,41.09,23.5,50.73,22.7,47.79,13.2,756.5,93.0,3.5,26.5,12.1
2016-05-21 04:40:00,0,22.89,45.9,21.1,47.9,25.1,42.2,23.1,44.0,22.5,47.9,12.19,52.8266666666667,22.79,41.09,23.5,50.6528571428571,22.7,47.812,13.066666666666698,756.466666666667,93.3333333333333,3.33333333333333,25.666666666666693,12.033333333333301
2016-05-21 04:50:00,0,22.89,45.9,21.1,47.9333333333333,25.1,42.2,23.1,44.0,22.5,47.9,12.19,53.02666666666669,22.79,41.09,23.5,50.56428571428571,22.7,47.9,12.933333333333302,756.4333333333329,93.6666666666667,3.16666666666667,24.8333333333333,11.966666666666699
2016-05-21 05:00:00,0,22.89,45.9,21.1,48.0,25.1,42.2,23.1,43.9666666666667,22.5,47.9,12.2266666666667,53.23,22.79,41.09,23.39,50.334,22.7,47.94,12.8,756.4,94.0,3.0,24.0,11.9
2016-05-21 05:10:00,0,22.89,45.9,21.1,48.03,25.1,42.2,23.1,43.9666666666667,22.4685714285714,47.86857142857139,12.36,53.43,22.79,41.09,23.39,50.334,22.7385714285714,48.0514285714286,12.833333333333302,756.4,94.0,3.16666666666667,24.166666666666693,11.933333333333302
2016-05-21 05:20:00,0,22.89,45.9,21.1,48.09,25.1,42.2,23.1,44.0,22.5,47.9,12.426666666666701,53.6566666666667,22.79,41.09,23.39,50.638571428571396,22.7675,48.10375,12.8666666666667,756.4,94.0,3.33333333333333,24.3333333333333,11.966666666666699
2016-05-21 05:30:00,0,22.89,45.9666666666667,21.0,48.0,25.1,,23.1,44.0,22.5,47.852857142857104,12.5666666666667,53.8633333333333,22.79,41.09,23.39,50.812,22.79,48.218,12.9,756.4,94.0,3.5,24.5,12.0
2016-05-21 05:40:00,0,,46.0,21.066666666666695,48.133333333333304,25.1,42.23,23.1,44.0,22.5,47.856,12.79,54.1,22.79,41.09,23.39,50.9,22.79,48.29,12.933333333333302,756.4,94.0,3.6666666666666705,24.666666666666693,12.033333333333301
2016-05-21 05:50:00,0,22.89,46.0,21.1,48.2,25.1,42.23,23.1,44.0,22.5,47.821428571428605,13.0333333333333,54.2666666666667,22.79,41.1528571428571,23.39,50.9,22.79,48.4,12.966666666666699,756.4,94.0,3.8333333333333295,24.8333333333333,
2016-05-21 06:00:00,0,22.856666666666698,45.9666666666667,21.1,48.26,25.1,42.2,23.033333333333296,43.9333333333333,22.5,47.79,13.16,54.4,22.79,41.2,,50.98,22.79,48.4571428571429,13.0,756.4,94.0,4.0,25.0,12.1
2016-05-21 06:10:00,0,22.856666666666698,45.9666666666667,21.1,48.26,25.1,42.2,23.066666666666695,44.0,22.484285714285697,47.837142857142894,13.426666666666701,54.56666666666669,22.79,41.2385714285714,23.39,51.0,22.79,48.5,13.083333333333302,756.4166666666669,94.0,4.0,25.0,12.183333333333302
2016-05-21 06:20:00,0,22.89,46.0,21.1666666666667,48.2,25.1,42.2,23.066666666666695,44.06,22.412,47.876,13.5666666666667,54.7,22.736,41.2,23.39,51.0,22.79,48.56428571428571,13.166666666666698,756.4333333333329,94.0,4.0,25.0,12.266666666666698
2016-05-21 06:30:00,0,22.89,46.0,21.2,48.09,25.1,42.2,23.0,44.0,22.4685714285714,48.038571428571395,13.756666666666701,54.73,22.764285714285695,41.2771428571429,23.39,51.094,22.79,48.634,13.25,756.45,94.0,4.0,25.0,12.35
2016-05-21 06:40:00,0,22.823333333333295,45.9333333333333,21.2,48.09,25.1,42.1266666666667,23.0,44.06,22.5,48.2,14.03,54.79,22.79,41.29,23.39,51.2,,48.751428571428605,13.333333333333302,756.466666666667,94.0,4.0,25.0,12.433333333333302
2016-05-21 06:50:00,0,22.89,46.0,21.29,48.1633333333333,25.1666666666667,42.2,23.066666666666695,44.1633333333333,22.5,48.2,14.256666666666701,54.7,22.777142857142895,41.337142857142894,23.39,51.4616666666667,22.79,48.932,13.416666666666698,756.483333333333,94.0,4.0,25.0,12.516666666666698
2016-05-21 07:00:00,0,22.823333333333295,,21.315,,25.1666666666667,42.06,23.0,44.1633333333333,22.5,48.178,14.53,54.7,22.764285714285695,41.528571428571404,23.39,51.634,22.79,49.6214285714286,13.5,756.5,94.0,4.0,25.0,12.6
2016-05-21 07:10:00,0,,46.633333333333304,21.463333333333296,48.2233333333333,25.033333333333296,42.0,23.0,44.23,22.5,48.06428571428571,14.866666666666701,54.4666666666667,22.736,41.94,23.39,,22.79,49.94,13.666666666666698,756.466666666667,93.5,4.0,25.166666666666693,12.683333333333302
2016-05-21 07:20:00,0,23.0,46.9633333333333,21.6333333333333,48.29,24.89,42.0,23.066666666666695,44.3633333333333,22.5,47.96,15.2,54.3266666666667,22.7514285714286,42.1914285714286,23.39,51.5133333333333,22.804285714285697,50.0,13.833333333333302,756.4333333333329,93.0,,25.3333333333333,12.766666666666698
2016-05-21 07:30:00,0,23.0,47.2233333333333,21.76,48.29,24.89,42.1266666666667,23.066666666666695,44.4666666666667,22.5,47.9571428571429,15.7933333333333,53.6266666666667,,42.394,23.33,51.4,22.89,49.98,14.0,756.4,92.5,4.0,25.5,12.85
