date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-04-20 00:00:00,50,0.0,21.7,38.59,19.2,40.1266666666667,22.066666666666695,37.26,21.79,35.59000000000001,20.26,51.0266666666667,5.366666666666669,39.16,20.6,31.2,22.033333333333296,43.73,20.0,38.76,6.0,767.4,83.0,3.0,40.0,3.3
2016-04-20 00:10:00,60,0.0,21.7,38.645,19.2,40.26,22.1,37.4,21.79,35.59000000000001,,50.9,5.22666666666667,40.56666666666669,,31.236,22.1,43.79,19.963333333333296,38.933333333333294,5.81666666666667,767.4166666666669,83.8333333333333,3.0,40.0,3.2666666666666706
2016-04-20 00:20:00,40,0.0,21.7,38.7,19.1,40.433333333333294,22.1,37.4,21.79,35.59000000000001,20.2,50.76,5.09,41.2666666666667,20.6142857142857,31.264285714285695,22.066666666666695,43.9,19.963333333333296,39.1333333333333,,767.4333333333329,84.6666666666667,,40.0,3.2333333333333294
2016-04-20 00:30:00,60,0.0,21.7,38.7,19.1,40.56,22.2,37.5,21.7,35.59000000000001,20.2,50.5666666666667,5.03,41.66,20.6,31.29,22.066666666666695,44.0266666666667,20.0,39.4,5.45,767.45,85.5,3.0,40.0,3.2
2016-04-20 00:40:00,60,0.0,21.6666666666667,38.6633333333333,19.0,40.545,22.2,37.5,21.7,35.59000000000001,20.2,50.43,4.9,42.06666666666669,20.6,31.3185714285714,22.1,44.06,20.0,39.4,5.26666666666667,767.466666666667,86.3333333333333,3.0,40.0,3.16666666666667
2016-04-20 00:50:00,60,0.0,21.6,38.59,,40.6266666666667,22.29,37.59,21.7,35.59000000000001,20.2,50.29,4.8333333333333295,42.3333333333333,20.6,31.39,22.075,43.9475,20.0,39.433333333333294,5.0833333333333295,767.483333333333,87.1666666666667,3.0,40.0,3.13333333333333
2016-04-20 01:00:00,50,0.0,21.6,38.56,18.89,,22.29,37.59,21.7,35.59000000000001,20.1666666666667,50.1633333333333,4.656666666666669,42.1966666666667,20.6,31.39,22.0,43.73,20.0,39.56,4.9,767.5,88.0,3.0,40.0,3.1
2016-04-20 01:10:00,40,0.0,21.6,38.56,18.89,40.8266666666667,22.29,37.59,21.66,35.554,20.1,50.03,4.59,42.79,,31.39,22.0,43.56,20.0,39.7,4.93333333333333,767.5,87.1666666666667,3.16666666666667,40.0,3.0
2016-04-20 01:20:00,60,0.0,21.5,38.5,18.823333333333295,40.9,22.29,37.6633333333333,21.6285714285714,35.48285714285711,20.1,49.8633333333333,4.52666666666667,42.3,20.5714285714286,31.39,,,20.0,39.76,4.96666666666667,767.5,86.3333333333333,3.33333333333333,40.0,2.9
2016-04-20 01:30:00,40,0.0,21.5,38.5,18.76,40.933333333333294,22.29,37.6266666666667,21.6,35.48,20.1,49.73,4.3333333333333295,42.8266666666667,20.55,,22.0,43.4,20.0,39.933333333333294,5.0,767.5,85.5,3.5,40.0,2.8
2016-04-20 01:40:00,60,,21.5,38.5,18.76,41.0,22.29,37.7,21.6,35.4,20.1,49.6633333333333,4.263333333333329,42.7666666666667,20.5,31.4214285714286,22.0,43.4,19.926666666666698,40.0,5.03333333333333,767.5,84.6666666666667,3.6666666666666705,40.0,2.7
2016-04-20 01:50:00,50,,21.5,38.5,18.7,41.03,22.34,37.7,21.6,,20.1,49.53,4.0925,43.175,20.5,31.452857142857095,,43.4,20.0,40.03,5.06666666666667,767.5,83.8333333333333,3.8333333333333295,40.0,2.6
2016-04-20 02:00:00,60,0.0,21.5,38.4666666666667,,41.09,22.39,37.7,21.6,35.4,20.1,49.4666666666667,3.9333333333333296,43.3266666666667,,31.478,22.0,43.4666666666667,20.0,40.09,5.1,767.5,83.0,4.0,40.0,2.5
2016-04-20 02:10:00,50,0.0,21.426666666666698,38.3266666666667,18.6,41.0,22.39,37.76,21.6,35.4,20.1,49.326666666666696,3.8633333333333297,44.06666666666669,20.5,31.4685714285714,21.963333333333296,43.5,20.0,40.23,4.93333333333333,767.466666666667,83.8333333333333,3.8333333333333295,40.0,2.45
2016-04-20 02:20:00,50,0.0,21.39,38.29,18.6,41.06,22.39,37.73,21.6,35.4,20.1,49.245,3.59666666666667,43.2666666666667,20.5,31.5,21.89,43.5,20.0,40.29,4.76666666666667,767.4333333333329,84.6666666666667,3.6666666666666705,40.0,2.4
2016-04-20 02:30:00,50,0.0,21.39,38.29,18.566666666666695,41.2,22.39,37.73,21.5,35.4,,49.09,3.4666666666666694,44.8966666666667,20.4842857142857,31.484285714285697,21.89,43.4666666666667,20.0,40.433333333333294,4.6,767.4,85.5,3.5,40.0,2.35
2016-04-20 02:40:00,30,0.0,21.39,38.29,18.5,41.2,22.5,37.79,21.5,35.4,20.033333333333296,48.9633333333333,3.4,45.03,20.434,31.39,21.89,43.4,20.0,40.5225,4.43333333333333,767.366666666667,86.3333333333333,3.33333333333333,40.0,2.3
2016-04-20 02:50:00,30,0.0,21.323333333333295,38.23,18.5,41.2,,37.73,21.5,35.4,20.066666666666695,48.8633333333333,3.16333333333333,45.03,20.468571428571398,31.4685714285714,21.89,43.29,20.0,40.6633333333333,4.26666666666667,767.333333333333,87.1666666666667,3.16666666666667,40.0,2.25
2016-04-20 03:00:00,30,0.0,21.29,38.26,18.5,41.2,22.39,37.73,21.5,35.4,20.066666666666695,48.79,2.96333333333333,44.95666666666669,20.39,31.35,21.89,43.29,20.0,40.73,4.1,767.2999999999998,,3.0,40.0,2.2
2016-04-20 03:10:00,30,0.0,21.29,,18.39,41.2,22.39,37.79,21.5,35.356,20.0,48.6633333333333,2.76,45.2233333333333,20.39,31.3757142857143,21.89,43.2,20.0,40.863333333333294,4.01666666666667,767.2999999999998,88.0,3.0,38.16666666666669,2.13333333333333
2016-04-20 03:20:00,60,0.0,21.29,38.2,,41.2,22.356666666666698,37.79,21.5,35.29,20.0,48.59,2.5666666666666695,45.09,20.39,31.39,21.89,,20.0,41.0,3.9333333333333296,767.2999999999998,88.0,3.0,36.3333333333333,2.06666666666667
2016-04-20 03:30:00,60,0.0,21.29,38.2,18.356666666666698,41.2,22.29,37.863333333333294,21.5,,20.0,48.5,2.4666666666666694,45.53,20.39,31.3614285714286,21.89,43.09,20.0,41.06,3.85,767.2999999999998,88.0,3.0,34.5,2.0
2016-04-20 03:40:00,60,0.0,21.23,38.1266666666667,18.29,41.2,22.29,,21.478,35.272,20.0,48.4333333333333,2.4,46.1233333333333,20.39,31.39,21.89,43.03,20.0,41.09,3.7666666666666706,767.2999999999998,88.0,3.0,32.66666666666669,1.93333333333333
2016-04-20 03:50:00,50,0.0,21.2,38.09,18.29,41.345,22.356666666666698,37.9,21.39,35.20000000000001,20.0,48.29,2.32666666666667,47.03,20.39,31.39,21.856666666666698,42.863333333333294,20.0,41.09,3.6833333333333296,767.2999999999998,88.0,3.0,30.8333333333333,1.86666666666667
2016-04-20 04:00:00,50,0.0,21.2,38.03,18.2,41.29,22.39,37.9,21.39,35.20000000000001,20.0,48.23,2.26666666666667,46.7566666666667,20.39,31.33,21.79,42.79,20.0,41.09,3.6,767.2999999999998,88.0,3.0,29.0,1.8
2016-04-20 04:10:00,40,0.0,21.2,38.0,18.2,41.29,22.39,37.9,21.39,35.20000000000001,19.963333333333296,48.1633333333333,2.12666666666667,,20.3614285714286,31.332857142857105,21.79,42.79,20.0,41.09,,767.2999999999998,88.0,3.0,28.8333333333333,1.75
2016-04-20 04:20:00,50,,21.2,38.0,18.1666666666667,41.4,22.39,37.9,21.39,35.20000000000001,19.89,48.03,2.12666666666667,47.7233333333333,20.33,31.29,21.79,42.79,20.0,41.2,3.53333333333333,767.2999999999998,88.0,3.0,28.666666666666693,1.7
