date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-03-16 00:00:00,70,20.0,21.5,41.59,18.6,46.4633333333333,20.79,38.73,21.1,37.29,18.79,47.2,3.9333333333333296,64.59,20.7,29.6666666666667,22.89,40.59666666666671,19.6,38.5,4.3,764.5,91.0,3.0,59.0,2.9
2016-03-16 00:10:00,70,30.0,21.463333333333296,41.56,18.533333333333296,46.6633333333333,20.79,38.6633333333333,21.1,37.29,18.79,47.29,3.76,65.3666666666667,20.7,29.7,22.823333333333295,40.863333333333294,19.6,38.5,4.31666666666667,764.5,91.3333333333333,3.0,58.3333333333333,2.9666666666666694
2016-03-16 00:20:00,60,20.0,21.463333333333296,41.5,18.566666666666695,46.79,20.79,38.59,21.1333333333333,37.29,18.79,47.29,3.6266666666666705,66.0333333333333,20.7,29.76,22.79,41.3666666666667,19.6,38.5,4.3333333333333295,764.5,91.6666666666667,3.0,57.6666666666667,3.03333333333333
2016-03-16 00:30:00,60,20.0,21.39,41.4,18.5,46.79,20.79,38.59,21.1333333333333,37.23,18.79,47.4,3.5666666666666695,67.26333333333329,20.7,29.79,22.79,41.76,19.6,38.53,4.35,764.5,92.0,3.0,57.0,3.1
2016-03-16 00:40:00,60,30.0,21.39,41.4,18.39,46.7,20.79,38.59,21.1,37.2,18.79,47.4,3.8333333333333295,68.5233333333333,,29.79,22.79,42.03,19.6,38.59,4.36666666666667,764.5,92.3333333333333,3.0,56.3333333333333,3.16666666666667
2016-03-16 00:50:00,40,20.0,21.39,41.363333333333294,18.39,46.76,20.79,38.5,21.1666666666667,37.2,18.745,47.5,4.1233333333333295,69.1566666666667,20.7,29.823333333333295,22.73,,19.6,38.59,4.383333333333329,764.5,92.6666666666667,3.0,55.66666666666669,3.2333333333333294
2016-03-16 01:00:00,30,20.0,21.323333333333295,41.29,18.356666666666698,46.79,20.79,38.5,21.2,37.2,18.7,47.5,4.2725,69.0675,20.7,29.89,22.7,42.8266666666667,19.6,38.6633333333333,4.4,764.5,93.0,3.0,55.0,3.3
2016-03-16 01:10:00,50,20.0,21.29,41.29,18.29,46.8633333333333,20.79,38.5,21.2,37.2,18.7,47.5,4.3,69.1266666666667,20.6,29.89,22.7,42.9,19.6,38.7,4.5,764.5,92.5,2.8333333333333295,54.8333333333333,3.31666666666667
2016-03-16 01:20:00,60,30.0,21.29,41.29,18.2,46.79,20.73,38.5,21.2,37.2,18.7,47.5,4.43333333333333,69.3666666666667,20.6,29.89,,43.03,19.6,38.7675,4.6,764.5,92.0,2.66666666666667,54.66666666666669,3.3333333333333295
2016-03-16 01:30:00,80,20.0,21.29,41.29,18.2,46.8633333333333,20.76,38.4666666666667,21.26,37.26,18.7,47.5,4.43333333333333,68.9666666666667,20.6,30.0,22.7,43.09,19.6,38.79,4.7,764.5,91.5,2.5,54.5,3.35
2016-03-16 01:40:00,60,20.0,21.23,41.29,18.1666666666667,46.9333333333333,20.7,38.4,21.29,37.29,18.7,47.53,4.3,68.4633333333333,20.6,30.0,22.6,43.09,19.6,38.79,4.8,764.5,91.0,2.3333333333333295,54.3333333333333,3.36666666666667
2016-03-16 01:50:00,50,20.0,21.2,41.29,18.1,47.06,20.79,38.4,21.29,37.29,18.7,47.59,4.22666666666667,68.6566666666667,20.6,30.066666666666695,22.6,43.0,19.6,38.79,4.9,764.5,90.5,2.16666666666667,54.16666666666669,3.38333333333333
2016-03-16 02:00:00,60,0.0,,41.29,18.066666666666695,47.06,20.79,38.4,21.29,37.26,18.7,,4.02666666666667,68.13,20.6,30.1,22.533333333333296,43.0,19.6,38.9,5.0,764.5,90.0,2.0,54.0,3.4
2016-03-16 02:10:00,40,0.0,21.2,41.245,18.0,47.06,20.79,38.4,21.29,37.1266666666667,18.6333333333333,47.53,3.82666666666667,67.7966666666667,20.6,30.1,22.5,43.06,19.6,38.9,4.91666666666667,764.5,89.6666666666667,2.3333333333333295,54.66666666666669,3.28333333333333
2016-03-16 02:20:00,50,0.0,21.1,41.29,18.0,,20.79,38.4,21.2,36.723333333333294,18.7,47.59,3.6633333333333296,,20.566666666666695,30.2,22.5,,19.6,38.9,4.8333333333333295,764.5,89.3333333333333,2.66666666666667,55.3333333333333,3.16666666666667
2016-03-16 02:30:00,50,10.0,21.1,41.29,18.0,,20.79,38.4,21.1333333333333,36.53,18.7,47.59,3.53,67.9666666666667,20.5,30.2,22.5,42.79,19.6,38.9666666666667,4.75,764.5,,3.0,56.0,3.05
2016-03-16 02:40:00,50,0.0,,41.2,17.926666666666698,47.03,20.79,38.363333333333294,21.0,36.26,18.6333333333333,47.53,3.5,68.56,20.5,30.2,22.5,42.73,19.533333333333296,39.0,4.66666666666667,764.5,88.6666666666667,,56.66666666666669,2.93333333333333
2016-03-16 02:50:00,60,0.0,21.1,41.2,17.89,47.0,,38.29,21.0,36.1266666666667,18.7,47.59,3.43333333333333,68.4333333333333,20.5,30.1333333333333,22.5,42.6633333333333,19.6,39.0,4.5833333333333295,764.5,88.3333333333333,3.6666666666666705,57.3333333333333,2.81666666666667
2016-03-16 03:00:00,50,0.0,21.0,41.0,17.89,47.0,20.79,38.26,20.89,35.95000000000001,18.6,47.4333333333333,3.4,68.3566666666667,20.5,30.2,22.426666666666698,42.463333333333296,19.5,39.0,4.5,764.5,88.0,4.0,58.0,
2016-03-16 03:10:00,40,0.0,21.0,41.0,,46.9,20.79,38.2,20.79,35.79,18.6,47.4333333333333,3.4666666666666694,68.83,20.5,30.2,22.39,,19.566666666666695,39.06,4.48333333333333,764.466666666667,88.0,4.0,57.6666666666667,2.68333333333333
2016-03-16 03:20:00,40,0.0,20.89,40.9,17.79,46.9,20.79,38.2,20.79,35.79,18.6,47.4666666666667,3.5,68.8,20.5,30.2,22.39,42.23,19.566666666666695,39.1266666666667,4.46666666666667,764.4333333333329,88.0,4.0,57.3333333333333,2.66666666666667
2016-03-16 03:30:00,30,0.0,20.89,40.9,17.7,46.9,20.79,38.2,20.76,35.79,18.6,47.4,3.5,68.9933333333333,20.5,30.2,22.39,42.09,19.5,39.2,4.45,764.4,88.0,4.0,57.0,2.65
2016-03-16 03:40:00,20,0.0,20.89,40.79,17.7,46.9666666666667,20.856666666666698,38.26,20.7,35.79,18.6,47.4,3.45,69.15000000000002,20.39,30.1,22.323333333333295,42.03,19.5,39.2,4.43333333333333,764.366666666667,88.0,4.0,56.66666666666669,2.63333333333333
2016-03-16 03:50:00,30,0.0,20.89,40.79,17.6666666666667,46.8633333333333,20.79,38.26,20.6,35.70000000000001,18.6,47.4,3.6266666666666705,69.62333333333329,20.39,,22.356666666666698,41.9,19.566666666666695,39.2,,764.333333333333,88.0,4.0,56.3333333333333,2.61666666666667
2016-03-16 04:00:00,60,0.0,20.79,40.7,17.6,46.8633333333333,20.79,38.29,20.6,35.70000000000001,18.6,47.4,3.76,69.5633333333333,20.39,30.1333333333333,22.29,41.8266666666667,19.5,39.2,4.4,764.2999999999998,88.0,4.0,56.0,2.6
2016-03-16 04:10:00,50,0.0,20.79,40.7,17.6,46.79,20.79,38.23,20.566666666666695,35.70000000000001,18.566666666666695,47.4,3.8633333333333297,69.29333333333328,20.39,30.2,22.29,41.76,19.566666666666695,39.2,4.21666666666667,764.2999999999998,88.5,3.8333333333333295,55.0,2.5
2016-03-16 04:20:00,60,0.0,20.79,40.7,17.6,46.79,20.89,38.29,20.5,35.70000000000001,18.566666666666695,47.4,3.6566666666666694,68.29333333333328,20.39,30.2,22.29,41.7,19.5,39.2,4.03333333333333,764.2999999999998,89.0,3.6666666666666705,54.0,
2016-03-16 04:30:00,40,0.0,20.79,40.6266666666667,17.5,,20.89,38.29,20.463333333333296,35.6633333333333,18.6,47.3633333333333,3.4666666666666694,68.9666666666667,20.39,30.2,22.2,41.56,19.5,39.2,3.85,764.2999999999998,89.5,3.5,53.0,2.3
2016-03-16 04:40:00,50,0.0,20.76,40.59,17.5,46.79,20.89,38.29,20.463333333333296,35.6633333333333,,47.3633333333333,3.32666666666667,68.5,20.39,30.2,22.2,41.5,19.5,39.2,3.6666666666666705,764.2999999999998,90.0,3.33333333333333,52.0,2.2
2016-03-16 04:50:00,50,0.0,20.7,40.59,17.5,46.79,20.89,38.29,20.463333333333296,35.6633333333333,18.566666666666695,47.29,3.1,67.8933333333333,20.39,30.2,22.2,41.5,19.5,39.2,3.4833333333333294,764.2999999999998,90.5,3.16666666666667,51.0,2.1
2016-03-16 05:00:00,40,0.0,20.7,40.56,17.5,46.79,20.89,,20.39,,18.566666666666695,47.29,2.82666666666667,67.7666666666667,20.39,30.245,22.2,41.5,19.5,39.2,3.3,764.2999999999998,91.0,3.0,50.0,2.0
2016-03-16 05:10:00,50,0.0,20.7,40.5,17.39,46.59,20.89,38.29,20.39,35.59000000000001,18.5,47.29,2.72333333333333,68.0233333333333,20.356666666666698,30.29,22.2,41.5,19.5,39.2,3.15,764.3166666666668,91.3333333333333,2.8333333333333295,48.5,1.9
2016-03-16 05:20:00,60,0.0,20.7,40.4666666666667,17.39,46.59,20.89,,20.323333333333295,35.59000000000001,18.5,47.29,2.4633333333333294,67.69,20.29,30.23,22.1,41.4666666666667,19.5,39.2,3.0,764.333333333333,91.6666666666667,2.66666666666667,47.0,1.8
2016-03-16 05:30:00,40,0.0,20.675,,17.39,46.56,20.963333333333296,38.29,20.29,35.56,18.5,,,69.1566666666667,20.29,30.2,22.1,41.4,19.5,39.23,2.85,764.35,92.0,2.5,45.5,1.7
2016-03-16 05:40:00,50,0.0,20.6,40.29,17.39,46.5,21.0,38.29,20.29,35.56,18.5,47.29,2.72333333333333,70.4233333333333,20.29,30.2,22.1,41.4,19.5,39.29,2.7,764.366666666667,92.3333333333333,2.3333333333333295,44.0,1.6
2016-03-16 05:50:00,40,0.0,20.6,40.2,17.29,46.4,21.0,38.2,20.26,35.56,18.5,47.29,2.96333333333333,70.9633333333333,20.29,30.2,22.033333333333296,41.2666666666667,19.566666666666695,39.4,2.55,764.3833333333331,92.6666666666667,2.16666666666667,42.5,1.5
2016-03-16 06:00:00,50,0.0,20.533333333333296,40.2,17.29,46.4,20.926666666666698,38.2,20.2,35.5,18.5,47.23,3.16333333333333,70.9633333333333,,30.2,22.1,41.29,19.5,39.4,2.4,764.4,93.0,2.0,41.0,1.4
2016-03-16 06:10:00,50,0.0,20.5,,17.29,46.4,20.963333333333296,38.29,20.2,35.5,18.5,47.2,3.13333333333333,70.3333333333333,20.29,30.23,22.1,41.363333333333294,19.5,39.4,2.36666666666667,764.4166666666669,93.3333333333333,2.3333333333333295,40.16666666666669,1.41666666666667
2016-03-16 06:20:00,30,0.0,20.5,40.09,17.2,46.29,20.963333333333296,38.29,20.1333333333333,,18.5,47.2,2.93333333333333,70.0,20.29,30.29,22.0,41.29,19.5,39.4666666666667,2.3333333333333295,764.4333333333329,93.6666666666667,2.66666666666667,39.3333333333333,1.43333333333333
2016-03-16 06:30:00,30,0.0,20.5,40.09,17.2,46.29,20.963333333333296,38.26,20.1333333333333,35.5,18.5,47.2,2.79,70.65000000000002,20.2,30.2,22.0,41.363333333333294,19.5,39.5,2.3,764.45,94.0,3.0,38.5,1.45
2016-03-16 06:40:00,30,0.0,20.5,40.03,17.2,46.2,20.89,38.2,20.1,35.56,18.426666666666698,47.1266666666667,2.63333333333333,70.3333333333333,20.2,30.2,22.0,41.73,19.5,39.5,2.2666666666666706,764.466666666667,94.3333333333333,3.33333333333333,37.66666666666669,1.46666666666667
2016-03-16 06:50:00,50,0.0,20.5,40.0,17.1333333333333,,20.89,38.2,20.1,35.56,18.39,47.03,2.43333333333333,70.2,20.2,30.26,22.0,41.79,19.5,39.5,2.2333333333333294,764.483333333333,94.6666666666667,3.6666666666666705,36.8333333333333,1.48333333333333
2016-03-16 07:00:00,60,10.0,20.5,40.0,17.2,46.2,20.89,38.2,20.1,35.5,18.39,47.03,2.53,71.5333333333333,20.2,30.26,22.0,42.09666666666671,19.5,39.56,2.2,764.5,95.0,4.0,36.0,1.5
2016-03-16 07:10:00,60,0.0,20.39,39.9,17.1333333333333,46.2,20.856666666666698,38.1633333333333,20.033333333333296,35.56,18.39,47.045,2.72333333333333,71.9933333333333,20.2,30.29,22.0,42.23,19.5,39.59,2.25,764.533333333333,94.5,4.0,39.8333333333333,1.46666666666667
2016-03-16 07:20:00,180,0.0,20.39,39.9,17.1666666666667,46.29,20.79,38.09,20.0,35.93333333333331,18.463333333333296,47.1633333333333,2.9,72.0266666666667,20.2,30.23,22.0,41.93,19.5,39.59,2.3,764.5666666666668,94.0,4.0,43.66666666666669,1.43333333333333
2016-03-16 07:30:00,350,0.0,20.39,39.9,17.1,46.23,20.79,38.1266666666667,20.0,36.0,18.39,47.1633333333333,2.9666666666666694,71.8333333333333,20.2,30.29,21.926666666666698,41.6566666666667,19.5,39.645,2.35,764.6,93.5,4.0,47.5,1.4
2016-03-16 07:40:00,180,0.0,20.39,40.433333333333294,17.1,46.29,20.79,38.2,20.0,36.23,18.39,47.29,3.0,71.5633333333333,20.2,30.29,21.89,41.363333333333294,19.5,39.7,2.4,764.6333333333331,93.0,4.0,51.3333333333333,1.36666666666667
2016-03-16 07:50:00,110,0.0,20.39,40.52666666666669,17.1666666666667,46.29,20.76,38.1633333333333,20.0,36.29,18.39,47.29,2.86,70.6966666666667,20.2,30.26,21.89,41.1566666666667,19.5,39.7,2.45,764.6666666666669,92.5,4.0,55.16666666666669,1.33333333333333
2016-03-16 08:00:00,100,0.0,20.39,40.3266666666667,17.2,46.0266666666667,20.7,38.1633333333333,19.926666666666698,,18.39,47.1633333333333,2.66333333333333,70.3333333333333,20.1333333333333,30.066666666666695,21.856666666666698,40.6233333333333,19.6,39.59,2.5,764.7,92.0,4.0,59.0,1.3
2016-03-16 08:10:00,70,0.0,20.39,40.5,17.26,45.826666666666696,20.73,38.09,19.926666666666698,36.06666666666669,18.39,47.03,2.59,70.5933333333333,20.1,29.945,21.79,40.09666666666671,19.6,,2.7,764.716666666667,90.0,4.16666666666667,53.0,1.16666666666667
2016-03-16 08:20:00,90,0.0,20.39,40.36,17.29,45.49,20.79,38.09,19.963333333333296,35.8333333333333,18.39,46.8633333333333,2.59,70.7266666666667,20.066666666666695,29.76,21.79,39.55,19.6,39.5,2.9,764.733333333333,88.0,,47.0,
2016-03-16 08:30:00,80,10.0,20.426666666666698,40.02666666666669,17.356666666666698,45.1566666666667,20.79,38.06,19.89,35.70000000000001,18.463333333333296,46.79,2.66333333333333,70.7266666666667,20.0,29.6333333333333,21.76,39.1333333333333,19.6,39.433333333333294,3.1,,86.0,4.5,41.0,0.9
2016-03-16 08:40:00,90,0.0,20.4175,39.7225,17.426666666666698,44.7233333333333,20.79,38.0,19.926666666666698,35.8,18.73,49.796666666666695,,70.2333333333333,20.0,29.566666666666695,21.7,38.86,19.6333333333333,39.2,3.3,764.766666666667,84.0,4.66666666666667,35.0,0.766666666666667
2016-03-16 08:50:00,70,0.0,20.39,39.53,17.525,44.315,20.79,38.0,20.0,36.1333333333333,18.856666666666698,52.59,2.86333333333333,69.4266666666667,20.0,29.5,21.7,38.4666666666667,19.7,39.0,3.5,764.783333333333,82.0,4.8333333333333295,29.0,0.633333333333333
2016-03-16 09:00:00,370,10.0,20.39,39.26,17.6,43.9633333333333,20.79,37.9,20.2,36.433333333333294,18.89,51.5266666666667,3.12666666666667,66.93,20.0,29.29,21.7,38.2666666666667,19.73,38.56,3.7,764.7999999999998,80.0,5.0,23.0,0.5
2016-03-16 09:10:00,780,0.0,20.39,39.1266666666667,18.0233333333333,43.7333333333333,20.79,37.9666666666667,20.3425,36.545,18.89,50.5266666666667,3.3975,62.9425,20.0,29.23,21.6666666666667,37.93,19.856666666666698,38.3,4.0,764.8166666666668,77.6666666666667,5.3333333333333295,24.0,0.35
2016-03-16 09:20:00,460,0.0,20.5,39.2,18.5633333333333,42.993333333333304,20.96,39.2966666666667,20.53,36.5,18.963333333333296,49.633333333333304,3.7233333333333296,60.1933333333333,20.0,29.6,21.6,37.73,19.89,37.8333333333333,4.3,,75.3333333333333,5.66666666666667,25.0,0.2
2016-03-16 09:30:00,370,0.0,20.5,39.1266666666667,19.0966666666667,42.033333333333296,21.226666666666695,40.7566666666667,20.73,36.363333333333294,18.823333333333295,49.3,4.06333333333333,56.1566666666667,20.066666666666695,31.0,21.6,37.4666666666667,19.89,37.56666666666669,4.6,764.85,73.0,6.0,26.0,0.05
2016-03-16 09:40:00,300,0.0,20.5,39.6666666666667,19.4966666666667,41.3666666666667,21.566666666666695,40.96,20.856666666666698,36.29,18.79,48.6933333333333,4.33,52.3633333333333,20.1,31.526666666666692,21.6,37.3266666666667,19.79,,4.9,764.866666666667,70.6666666666667,6.3333333333333295,27.0,-0.1
2016-03-16 09:50:00,320,0.0,20.566666666666695,39.933333333333294,19.96,40.66,21.8266666666667,40.7,21.1333333333333,36.1633333333333,,48.3,4.72666666666667,48.6566666666667,20.1,32.06,21.5,37.4666666666667,19.79,37.7966666666667,5.2,764.8833333333331,68.3333333333333,6.6666666666666705,28.0,-0.25
2016-03-16 10:00:00,300,0.0,20.6333333333333,40.1933333333333,20.2933333333333,40.1333333333333,22.033333333333296,40.223333333333294,21.26,36.03,18.7,47.9,5.126666666666669,44.73,20.1,31.693333333333303,21.566666666666695,37.86,19.76,37.7333333333333,5.5,764.9,66.0,7.0,29.0,-0.4
2016-03-16 10:10:00,210,0.0,20.7,40.4,20.5966666666667,39.4,22.1666666666667,39.89,21.323333333333295,35.863333333333294,18.7,47.5666666666667,5.463333333333329,,20.1,31.1666666666667,21.6,38.223333333333294,19.745,37.4466666666667,5.66666666666667,764.8833333333331,64.3333333333333,7.5,30.8333333333333,-0.616666666666667
2016-03-16 10:20:00,120,0.0,20.73,40.5,20.856666666666698,39.0,22.23,39.4666666666667,21.39,35.6566666666667,18.7,47.245,5.79666666666667,38.3,20.1,30.5633333333333,21.533333333333296,38.03,19.79,37.9,5.8333333333333295,764.866666666667,62.6666666666667,8.0,32.66666666666669,-0.833333333333333
2016-03-16 10:30:00,50,0.0,20.79,40.3,21.1633333333333,38.723333333333294,22.356666666666698,39.4666666666667,21.5,35.3333333333333,18.7,47.29,6.1233333333333295,34.36,20.1,30.0966666666667,21.5,37.6333333333333,19.79,38.23,6.0,764.85,61.0,,34.5,-1.05
2016-03-16 10:40:00,180,0.0,20.79,39.93,21.356666666666698,38.39,22.463333333333296,39.1933333333333,21.5,35.0,18.7,47.23,6.33,,20.1,29.5966666666667,21.5,37.36,19.79,38.363333333333294,6.16666666666667,764.833333333333,59.3333333333333,9.0,36.3333333333333,-1.26666666666667
2016-03-16 10:50:00,200,0.0,20.79,39.79,21.566666666666695,38.0,22.323333333333295,38.933333333333294,21.5,34.6333333333333,18.6666666666667,46.93,6.4,28.9266666666667,20.1,29.196666666666697,21.5,37.02666666666669,19.7,38.4,6.3333333333333295,764.8166666666668,57.6666666666667,9.5,38.16666666666669,-1.48333333333333
2016-03-16 11:00:00,230,0.0,20.89,39.9,21.5,38.1333333333333,22.26,38.52666666666669,21.5,34.43333333333331,18.6,46.6566666666667,6.46666666666667,29.0,20.1,28.726666666666695,21.5,36.6933333333333,19.7,,6.5,764.7999999999998,56.0,10.0,40.0,
