date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-05-08 00:00:00,0,24.73,38.79,23.426666666666698,38.23,25.6,38.4,24.29,37.4,22.533333333333296,54.1933333333333,13.8,17.18,23.7,37.79,25.1,44.4,22.39,41.367142857142895,13.6,751.7,81.0,1.0,40.0,10.3
2016-05-08 00:10:00,0,24.7,38.8266666666667,23.39,38.3266666666667,25.6,38.433333333333294,24.29,,22.5,53.8333333333333,13.696,17.174,23.7,37.8528571428571,25.0285714285714,44.4,22.39,41.518,,751.7,81.3333333333333,1.16666666666667,40.0,10.2833333333333
2016-05-08 00:20:00,0,24.7,38.9,23.323333333333295,38.4,25.6,38.5,24.29,37.4,22.5,53.5,13.4214285714286,17.7928571428571,23.7,37.92,25.0,44.4,22.39,41.668571428571404,13.4,751.7,81.6666666666667,1.33333333333333,40.0,10.2666666666667
2016-05-08 00:30:00,0,24.7,38.9,23.29,38.53,25.6,38.5,24.29,37.29,22.5,53.133333333333304,13.256,17.934,23.7,38.1214285714286,24.952857142857095,44.4,22.39,41.834,13.3,751.7,82.0,1.5,40.0,10.25
2016-05-08 00:40:00,0,24.7,38.9,,38.53,25.6,,24.29,37.29,22.5,52.86,13.07,18.878571428571398,23.7,38.536,24.934,44.4,22.452857142857095,42.0085714285714,13.2,,82.3333333333333,1.66666666666667,40.0,10.2333333333333
2016-05-08 00:50:00,0,24.6333333333333,38.8266666666667,23.1666666666667,38.59,25.6666666666667,38.5,24.26,37.29,22.5,52.56,13.04,20.08,23.7,38.6814285714286,24.89,44.4,22.4175,42.0675,13.1,751.7,82.6666666666667,1.8333333333333297,40.0,10.2166666666667
2016-05-08 01:00:00,0,24.6666666666667,38.863333333333294,23.1,38.6633333333333,25.6666666666667,38.56,24.26,37.363333333333294,22.426666666666698,52.36,12.9214285714286,21.421428571428603,23.7,38.938,24.89,44.5,22.456,42.21,13.0,751.7,83.0,2.0,40.0,10.2
2016-05-08 01:10:00,0,24.6,38.79,23.1,38.79,25.6333333333333,38.59,24.23,37.3266666666667,22.39,52.09,12.89,22.216,23.7,39.19428571428569,24.832857142857105,44.39571428571429,22.5,42.3685714285714,12.8833333333333,751.716666666667,83.3333333333333,1.8333333333333297,40.0,10.1333333333333
2016-05-08 01:20:00,0,24.6,38.9,23.033333333333296,38.79,25.7,38.59,24.23,,22.39,51.9633333333333,12.89,,23.7,39.4,24.79,44.4,22.5,42.5,12.766666666666698,751.733333333333,83.6666666666667,1.66666666666667,40.0,
2016-05-08 01:30:00,0,24.6,38.9,23.0,38.933333333333294,25.7,38.7,24.23,37.3266666666667,22.39,51.76,12.872,23.58,23.712857142857104,39.4,24.79,44.4,22.5,42.577142857142896,12.65,751.75,84.0,1.5,40.0,10.0
