date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-02-12 00:00:00,70,0.0,22.2,41.29,21.323333333333295,40.4666666666667,21.5,42.7,20.7,41.73,19.3122222222222,56.4333333333333,2.9,92.0,20.1055555555556,39.6388888888889,23.2,47.632222222222204,18.6,,3.0,748.1,95.0,3.0,25.0,2.2
2016-02-12 00:10:00,90,0.0,22.1666666666667,41.3266666666667,21.29,40.5,21.5,42.59,20.7,41.79,19.29,56.45,2.9,92.0,20.1,,23.2,48.0433333333333,18.6,43.23,3.0,748.0499999999998,95.0,2.8333333333333295,24.3333333333333,2.2166666666666694
2016-02-12 00:20:00,80,0.0,22.1,41.4,21.23,40.5,21.5,42.59,20.6333333333333,41.79,19.29,56.461111111111094,2.76,91.8666666666667,20.1,39.7,23.2,47.9194444444444,18.6,43.29,3.0,748.0,95.0,2.66666666666667,23.666666666666693,2.2333333333333294
2016-02-12 00:30:00,60,0.0,22.1,41.5,21.2,40.59,21.5,42.59,20.5,41.9,19.275,56.415,2.7,91.8,20.1,39.715,23.2,47.6588888888889,18.6,43.4333333333333,3.0,747.95,95.0,2.5,23.0,2.25
2016-02-12 00:40:00,60,0.0,22.0,41.433333333333294,21.2,40.59,21.566666666666695,42.59,20.5,41.9666666666667,19.2,56.29,2.7,91.9,20.1,39.822777777777794,23.22,47.8616666666667,18.6,43.56,3.0,747.9,95.0,2.3333333333333295,22.3333333333333,2.2666666666666706
2016-02-12 00:50:00,40,0.0,22.0,41.5,21.1666666666667,40.59,21.533333333333296,42.59,20.39,42.0,19.2,56.285,2.7,91.9,20.1,39.9277777777778,23.2,48.06222222222221,18.6,43.7,3.0,747.85,95.0,2.16666666666667,21.666666666666693,2.28333333333333
2016-02-12 01:00:00,50,0.0,21.89,41.5,21.1,40.59,21.533333333333296,42.59,20.39,42.0,19.2,56.255,2.7,91.9,20.1,40.035,23.1277777777778,48.120555555555605,18.6,43.76,3.0,747.7999999999998,95.0,2.0,21.0,2.3
2016-02-12 01:10:00,50,0.0,21.89,41.56,21.1,40.59,21.5,42.59,20.356666666666698,42.03,19.1611111111111,56.215,2.76,91.9,20.1,40.1022222222222,23.1,48.015,18.6,43.9,2.91666666666667,747.716666666667,94.8333333333333,2.0,21.666666666666693,2.18333333333333
2016-02-12 01:20:00,50,0.0,21.856666666666698,41.56,21.033333333333296,40.53,21.5,42.59,20.29,42.1633333333333,19.1,56.2,2.69,91.745,20.1,40.1938888888889,23.044444444444398,47.866666666666696,18.6,43.9666666666667,2.8333333333333295,747.6333333333331,94.6666666666667,2.0,22.3333333333333,2.06666666666667
2016-02-12 01:30:00,40,0.0,21.79,41.5,20.963333333333296,40.53,21.5,42.59,20.2,42.03,19.1,56.1816666666667,2.3333333333333295,91.1666666666667,20.1,40.2,23.005555555555603,47.7911111111111,18.6,44.03,2.75,747.5499999999998,94.5,2.0,23.0,1.95
2016-02-12 01:40:00,40,0.0,21.79,41.5,20.89,40.59,21.5,42.5225,20.2,42.09,19.1,56.1144444444444,2.12666666666667,,20.1,40.1327777777778,22.981666666666698,47.71,18.6,44.1633333333333,2.66666666666667,747.466666666667,94.3333333333333,2.0,23.666666666666693,1.8333333333333297
2016-02-12 01:50:00,30,0.0,21.73,41.5,20.89,40.5,21.5,42.5,20.1666666666667,42.09,19.1,56.09,1.9666666666666697,90.7266666666667,20.1,40.1005555555556,22.9022222222222,47.675555555555604,,44.26,2.5833333333333295,747.3833333333331,94.1666666666667,2.0,24.3333333333333,1.71666666666667
2016-02-12 02:00:00,50,0.0,21.7,41.5,20.89,40.5,21.5,42.5,20.1,42.09,19.072222222222198,56.0283333333333,1.9666666666666697,90.93333333333328,20.1,40.255,22.89,,18.6,44.295,2.5,747.2999999999998,94.0,,25.0,1.6
2016-02-12 02:10:00,50,0.0,21.6333333333333,41.433333333333294,20.856666666666698,40.5,21.5,42.5,20.1,42.06,19.0222222222222,55.9333333333333,2.09,91.2266666666667,20.1,40.345,22.806666666666697,48.148888888888905,18.6,44.4,2.4833333333333294,747.233333333333,,2.16666666666667,24.5,1.56666666666667
2016-02-12 02:20:00,60,0.0,21.6,41.4,20.79,40.5,21.39,,20.033333333333296,41.933333333333294,19.0,55.9,2.16333333333333,91.3666666666667,20.1,40.4,22.79,48.4794444444444,18.6,44.5,2.4666666666666694,747.1666666666669,93.6666666666667,2.3333333333333295,24.0,1.53333333333333
2016-02-12 02:30:00,50,0.0,21.6,41.4,20.76,,21.39,42.53,20.0,41.9,19.0,55.881666666666696,2.16333333333333,91.46666666666668,20.1,40.4,22.79,48.7655555555556,18.6666666666667,44.633333333333304,2.45,747.1,93.5,2.5,23.5,1.5
2016-02-12 02:40:00,50,,21.566666666666695,41.3266666666667,20.7,40.56,21.39,42.5,20.0,41.9,19.0,55.8144444444444,1.96333333333333,91.1933333333333,20.1,40.33277777777779,22.79,49.1238888888889,18.6,44.59,2.43333333333333,747.033333333333,93.3333333333333,2.66666666666667,23.0,1.46666666666667
2016-02-12 02:50:00,70,0.0,21.5,41.4,20.7,,21.39,42.5,20.0,41.9,19.0,55.79,1.72666666666667,90.56,20.1,40.29,22.715,49.342222222222205,18.6,44.6633333333333,2.41666666666667,746.966666666667,93.1666666666667,2.8333333333333295,22.5,1.43333333333333
2016-02-12 03:00:00,50,0.0,21.39,41.26,20.6,40.5,21.39,42.56,19.926666666666698,41.9,18.9755555555556,55.775,1.46,90.1,20.1,40.29,22.7,49.475,18.6666666666667,44.76,2.4,746.9,93.0,3.0,22.0,1.4
2016-02-12 03:10:00,60,0.0,21.39,41.2,20.6,40.5,21.39,42.5,19.89,41.9,18.908333333333296,55.71,1.26,89.96666666666668,20.0833333333333,,22.6722222222222,49.6022222222222,18.6666666666667,44.76,2.18333333333333,746.866666666667,93.3333333333333,2.8333333333333295,28.666666666666693,1.23333333333333
2016-02-12 03:20:00,60,0.0,21.39,41.2,20.6,40.5,21.39,42.5,19.865,41.8725,18.89,55.7,1.06666666666667,89.5666666666667,20.0944444444444,40.3033333333333,22.611111111111104,49.6572222222222,18.7,44.79,1.9666666666666697,746.833333333333,93.6666666666667,2.66666666666667,35.3333333333333,1.06666666666667
2016-02-12 03:30:00,50,0.0,21.39,41.26,20.6,40.5,21.463333333333296,42.6333333333333,19.856666666666698,41.863333333333294,18.89,55.6816666666667,0.766666666666667,89.12333333333329,20.088888888888896,40.3877777777778,22.5833333333333,49.715,18.7,44.79,1.75,746.7999999999998,94.0,2.5,42.0,0.9
2016-02-12 03:40:00,60,0.0,21.29,41.2,20.5,40.5,21.39,42.5,19.79,41.79,18.89,55.6144444444444,0.7,89.18999999999998,20.072222222222198,40.42611111111109,22.5,49.8483333333333,18.6666666666667,44.79,1.53333333333333,746.766666666667,94.3333333333333,2.3333333333333295,48.66666666666669,0.733333333333333
2016-02-12 03:50:00,50,0.0,21.29,41.2,20.5,40.5,21.39,42.5,19.79,41.73,18.884444444444398,55.585,0.6,89.19333333333331,20.061111111111092,40.3694444444444,22.5,49.9944444444444,18.6,44.73,1.31666666666667,746.733333333333,94.6666666666667,2.16666666666667,55.3333333333333,0.566666666666667
2016-02-12 04:00:00,50,0.0,21.29,41.2,20.463333333333296,40.4666666666667,21.39,42.53,19.76,41.79,18.856666666666698,55.5433333333333,0.8,89.92499999999998,20.005555555555603,40.3144444444444,22.5,49.9111111111111,18.6,44.79,1.1,746.7,,2.0,62.0,0.4
2016-02-12 04:10:00,60,0.0,21.2,41.09,20.463333333333296,40.4666666666667,21.39,42.53,19.7,41.79,18.878888888888895,55.4988888888889,1.06666666666667,90.49333333333327,20.0222222222222,40.4222222222222,22.5,49.881666666666696,18.6666666666667,44.8633333333333,1.28333333333333,746.65,95.0,2.16666666666667,62.3333333333333,0.583333333333333
2016-02-12 04:20:00,60,0.0,21.2,41.09,20.39,40.4,21.29,42.4666666666667,19.7,41.79,18.8011111111111,55.4111111111111,1.32333333333333,90.8333333333333,20.0,40.4,22.4205555555556,49.67,18.7,44.9,1.46666666666667,746.6,95.0,2.3333333333333295,62.6666666666667,0.766666666666667
2016-02-12 04:30:00,60,0.0,21.1666666666667,41.06,20.323333333333295,40.4,21.29,42.4,19.7,41.79,18.79,55.357222222222205,1.46333333333333,91.0266666666667,20.0,40.4,22.39,49.555,18.7,44.9,1.65,746.5499999999998,95.0,2.5,63.0,0.95
2016-02-12 04:40:00,60,0.0,21.1,41.0,20.29,40.3266666666667,21.2,42.26,19.7,41.863333333333294,18.79,,1.63333333333333,91.3,20.0,40.46611111111109,22.3677777777778,49.4888888888889,18.7,45.0,1.8333333333333297,746.5,95.0,2.66666666666667,63.3333333333333,1.13333333333333
2016-02-12 04:50:00,50,0.0,21.1,41.0,20.29,40.4,21.2,42.1175,19.7,41.79,18.79,55.275,1.76,91.3666666666667,20.0,40.58,22.328888888888898,49.4055555555556,18.7,45.0,2.0166666666666706,746.45,95.0,2.8333333333333295,63.6666666666667,1.31666666666667
2016-02-12 05:00:00,30,0.0,21.1,41.0,20.29,40.4,21.2,42.03,19.6,41.7,18.79,55.21,1.93333333333333,91.59,20.0,40.52,22.29,49.4,18.7,45.0,2.2,746.4,95.0,3.0,64.0,1.5
2016-02-12 05:10:00,30,0.0,21.0,41.0,20.23,40.3266666666667,21.1,42.0,19.6,41.7,18.79,55.1916666666667,2.06,91.6566666666667,20.0,40.6105555555556,22.29,49.3083333333333,18.675,44.975,2.28333333333333,746.3166666666668,95.0,3.0,63.6666666666667,1.58333333333333
2016-02-12 05:20:00,20,0.0,,41.0,20.2,40.23,21.1,42.0,19.6,41.73,18.745,55.1266666666667,2.23,91.8333333333333,,40.7811111111111,22.29,49.275,18.6666666666667,44.9666666666667,2.36666666666667,746.233333333333,95.0,3.0,63.3333333333333,1.66666666666667
2016-02-12 05:30:00,40,0.0,20.963333333333296,41.0,20.2,40.29,21.0,41.863333333333294,19.6,41.73,18.72,,2.36333333333333,91.9,20.0,40.8877777777778,22.235,49.23,18.7,45.09,2.45,746.15,95.0,3.0,63.0,1.75
2016-02-12 05:40:00,60,0.0,20.89,41.0,20.1,40.29,21.0,41.79,19.566666666666695,41.79,18.72,55.09,2.5,92.03,20.0,40.808333333333294,22.2,49.1388888888889,18.7,45.09,2.53333333333333,746.0666666666668,95.0,3.0,62.6666666666667,1.8333333333333297
2016-02-12 05:50:00,60,0.0,20.89,41.0,20.1,40.29,20.963333333333296,41.79,19.5,41.79,18.7,55.015,2.56,92.09,20.0,40.79,22.2,49.252777777777794,18.6333333333333,45.03,2.61666666666667,745.983333333333,95.0,3.0,62.3333333333333,1.91666666666667
2016-02-12 06:00:00,60,0.0,20.89,41.0,20.1,40.29,20.89,41.79,,41.79,18.7,55.0,2.62666666666667,92.12333333333329,20.0,40.808333333333294,22.188888888888897,49.28,18.7,45.09,2.7,745.9,95.0,3.0,62.0,2.0
2016-02-12 06:10:00,50,0.0,20.79,40.933333333333294,20.1,40.29,20.89,41.79,19.5,41.79,18.7,54.961111111111094,2.76,92.19,20.0,40.9,22.1666666666667,49.29,18.6666666666667,45.06,2.66666666666667,745.783333333333,95.0,3.16666666666667,62.1666666666667,1.95
2016-02-12 06:20:00,50,0.0,20.79,41.0,20.1,40.29,20.89,41.79,19.5,41.9,18.7,54.8755555555556,2.82666666666667,92.2266666666667,20.0,40.96611111111109,22.15,49.29,18.6,45.06,2.63333333333333,745.6666666666669,95.0,3.33333333333333,62.3333333333333,1.9
2016-02-12 06:30:00,60,0.0,20.79,41.0,20.0,40.2,20.89,,19.5,,18.7,54.8033333333333,2.9,92.3,20.0,41.06,22.1222222222222,49.2688888888889,18.7,45.2,2.6,745.5499999999998,95.0,3.5,62.5,1.85
2016-02-12 06:40:00,50,0.0,20.73,41.0,20.0,,20.89,41.79,19.426666666666698,41.8266666666667,18.7,54.74,2.9,92.3,20.0,41.09,22.1,49.1022222222222,18.7,45.26,2.56666666666667,745.4333333333329,95.0,3.6666666666666705,62.6666666666667,1.8
2016-02-12 06:50:00,50,0.0,20.7,41.09,20.0,40.2,20.89,41.79,19.463333333333296,41.863333333333294,18.65,54.6794444444444,2.9,,20.0,41.145,22.03888888888889,48.953888888888905,18.6666666666667,45.26,2.53333333333333,745.3166666666668,,3.8333333333333295,62.8333333333333,1.75
