date,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-05-10 00:00:00,0,25.29,43.09,24.1,42.863333333333294,26.79,39.79,25.89,41.7,23.533333333333296,48.29,16.236,34.41,24.2,40.6266666666667,25.5,50.536,23.7,45.59,17.0,753.1,79.0,,40.0,13.4
2016-05-10 00:10:00,0,25.29,43.09,24.066666666666695,43.0,26.79,39.79,25.79,41.7,23.5,48.29,16.2514285714286,34.8371428571429,24.2,40.7,,50.5,23.657142857142897,45.712857142857104,16.8833333333333,753.0666666666668,79.8333333333333,3.6666666666666705,40.0,13.433333333333302
2016-05-10 00:20:00,0,25.29,43.1266666666667,24.0,43.0,26.79,39.79,25.79,41.76,23.5,48.29,16.236,35.276,24.2,40.7,25.5,50.59,23.7,45.978,16.766666666666698,753.033333333333,80.6666666666667,3.33333333333333,40.0,13.466666666666699
2016-05-10 00:30:00,0,,43.2,24.0,43.2,26.79,39.837142857142894,25.76,41.79,23.5,48.29,16.2,36.3528571428571,24.2,40.76,25.5,50.665714285714294,23.7,,16.65,753.0,81.5,3.0,40.0,13.5
2016-05-10 00:40:00,0,25.26,43.2,24.0,43.26,26.79,39.9,25.7,41.863333333333294,23.5,48.29,16.1,37.2,24.2,40.8266666666667,,50.856,23.7,46.29,,752.966666666667,82.3333333333333,2.66666666666667,40.0,13.533333333333301
2016-05-10 00:50:00,0,25.2,43.2,23.89,43.4333333333333,26.79,39.91428571428569,25.7,41.9,23.5,48.4333333333333,16.0857142857143,37.87,24.2,40.9,25.5,50.9,23.7,46.4414285714286,16.4166666666667,752.9333333333329,83.1666666666667,2.3333333333333295,40.0,13.566666666666698
2016-05-10 01:00:00,0,25.2,43.29,23.89,43.56,26.736,40.0,25.7,41.9666666666667,23.5,48.56,15.978,39.152,24.2,40.9,25.434,50.79,,46.576,16.3,752.9,84.0,2.0,40.0,
2016-05-10 01:10:00,0,25.2,43.29,23.856666666666698,43.6633333333333,26.7,40.0,25.7,42.0,23.5,48.7,15.825714285714302,40.2671428571429,24.2,40.9666666666667,25.4214285714286,50.7385714285714,23.7,,16.216666666666697,752.8833333333331,84.8333333333333,2.16666666666667,36.8333333333333,
2016-05-10 01:20:00,0,25.2,43.29,23.79,43.6633333333333,26.7675,40.0,25.7,42.06,23.5,48.7,15.756,41.374,24.2,41.03,25.434,50.678,,,16.1333333333333,752.866666666667,85.6666666666667,2.3333333333333295,33.66666666666669,13.7
2016-05-10 01:30:00,0,25.2,43.3633333333333,23.745,43.845,26.7,40.02571428571431,25.6,42.1266666666667,23.5,48.7,15.677142857142899,42.0257142857143,24.2,41.09,25.39,50.59,23.725714285714304,47.14,16.05,752.85,86.5,2.5,30.5,13.75
2016-05-10 01:40:00,0,25.1666666666667,43.4,23.7,44.03,26.7,40.0,25.6,,23.533333333333296,48.59,15.6,42.6933333333333,24.2,41.18428571428569,25.39,50.5,23.79,47.276,15.966666666666699,752.833333333333,87.3333333333333,2.66666666666667,27.3333333333333,
2016-05-10 01:50:00,0,25.1,43.4,23.7,44.09,26.725714285714304,40.077142857142896,25.6,42.29,23.533333333333296,48.59,15.5,43.1333333333333,24.2,41.2,,50.56428571428571,23.79,47.47142857142861,15.8833333333333,752.8166666666668,88.1666666666667,2.8333333333333295,24.166666666666693,13.85
2016-05-10 02:00:00,0,25.1,43.5,23.6333333333333,44.1566666666667,26.7675,40.145,25.6,42.29,23.5,48.59,15.426666666666701,43.8,,41.26428571428569,25.39,50.751428571428605,23.736,47.7,15.8,752.7999999999998,89.0,3.0,21.0,13.9
2016-05-10 02:10:00,0,25.1,43.56,23.6333333333333,44.29,26.754,,25.6,42.4,23.5,48.59,15.36,44.59666666666669,24.2,41.29,25.39,50.92,23.79,47.85428571428571,15.683333333333302,,90.0,2.8333333333333295,21.0,13.966666666666699
